date,ticker,open,high,low,close,volume
2021-03-09,AAA,54.94127111733474,56.051195786371814,54.386308782816215,55.49623345185328,100000
2021-03-10,AAA,51.324955445296744,52.361823232070414,50.80652155190991,51.84338933868358,100000
2021-03-11,AAA,52.58065528295032,53.642890743211936,52.0495375528195,53.11177301308113,100000
2021-03-12,AAA,54.12293448136464,55.21632709714979,53.57623817347207,54.66963078925721,100000
2021-03-15,AAA,51.96151734393508,53.01124496704488,51.43665353238018,52.48638115548998,100000
2021-03-16,AAA,51.90862586796869,52.9572849764125,51.38429631374678,52.432955422190595,100000
2021-03-17,AAA,52.69871188616401,53.76333232830874,52.16640166509165,53.23102210723638,100000
2021-03-18,AAA,51.16816136529959,52.20186159490161,50.65131125049859,51.6850114801006,100000
2021-03-19,AAA,52.505050175084854,53.565758259430005,51.97469613291228,53.03540421725743,100000
2021-03-22,AAA,53.67531880989651,54.759668684843916,53.13314387242281,54.21749374737021,100000
2021-03-23,AAA,54.446979981503915,55.54691897102924,53.897010486741245,54.99694947626658,100000
2021-03-24,AAA,53.582458343746765,54.664932249681044,53.041221390779626,54.123695296713905,100000
2021-03-25,AAA,52.72100431475439,53.786075108991845,52.18846891763565,53.25353971187312,100000
2021-03-26,AAA,52.182837495836175,53.2370362331258,51.65573812719137,52.70993686448099,100000
2021-03-29,AAA,52.55068254250509,53.61231249285873,52.01986756732827,53.08149751768191,100000
2021-03-30,AAA,53.63833508979062,54.7219378188773,53.09653372524728,54.18013645433396,100000
2021-03-31,AAA,52.13401197750094,53.18722434068278,51.607405795910026,52.66061815909186,100000
2021-04-01,AAA,50.655407155715054,51.67874871441637,50.143736376364394,51.16707793506571,100000
2021-04-02,AAA,50.39859292457515,51.4167463169908,49.88951622836731,50.907669620782976,100000
2021-04-05,AAA,54.76313837497034,55.869464402747525,54.20997536108175,55.31630138885893,100000
2021-04-06,AAA,52.047859956934104,53.09933187525601,51.52212399777316,52.57359591609506,100000
2021-04-07,AAA,50.781730117638624,51.807623655368694,50.26878334877358,51.29467688650366,100000
2021-04-08,AAA,47.71872462767394,48.682739266616856,47.23671730820249,48.2007319471454,100000
2021-04-09,AAA,51.62703026278598,52.67000057112509,51.10554510861642,52.14851541695553,100000
2021-04-12,AAA,51.78054946150137,52.826621167794336,51.2575136083549,52.303585314647854,100000
2021-04-13,AAA,52.043672510446484,53.09505983388985,51.5179788487248,52.569366172168166,100000
2021-04-14,AAA,49.49017433339059,50.48997583507525,48.99027358254826,49.99007508423292,100000
2021-04-15,AAA,49.177841216316075,50.17133295805983,48.68109534544419,49.67458708718795,100000
2021-04-16,AAA,49.39648031011087,50.39438900324442,48.89752596354409,49.895434656677644,100000
2021-04-19,AAA,46.49516146887856,47.43445766016904,46.02551337323332,46.9648095645238,100000
2021-04-20,AAA,49.83269022646109,50.83941124113708,49.3293297191231,50.336050733799084,100000
2021-04-21,AAA,49.67598879875419,50.67954412802196,49.17421113412031,50.177766463388075,100000
2021-04-22,AAA,48.74268275684487,49.72738341859932,48.25033242596765,49.235033087722094,100000
2021-04-23,AAA,50.88487490996468,51.91285218087306,50.37088627451049,51.39886354541887,100000
2021-04-26,AAA,51.603252261919565,52.64574220660481,51.08200728957694,52.124497234262186,100000
2021-04-27,AAA,49.17030695500271,50.16364648944721,48.67363718778046,49.66697672222496,100000
2021-04-28,AAA,50.20936434130715,51.22369493406083,49.70219904493031,50.71652963768399,100000
2021-04-29,AAA,51.44637684937799,52.48569759380987,50.92671647716205,51.96603722159393,100000
2021-04-30,AAA,51.61753326352907,52.66031171329733,51.09614403864494,52.1389224884132,100000
2021-05-03,AAA,50.22632981443089,51.24100314401536,49.71899314963866,50.733666479223125,100000
2021-05-04,AAA,50.291803909296995,51.30779994786865,49.783805890011166,50.79980192858282,100000
2021-05-05,AAA,54.016346016897536,55.10758533037022,53.4707263601612,54.56196567363388,100000
2021-05-06,AAA,53.13954309164774,54.213069214711325,52.60278003011594,53.67630615317953,100000
2021-05-07,AAA,49.82666425791212,50.833263535849746,49.323364618943316,50.32996389688093,100000
2021-05-10,AAA,49.36283828294107,50.3600673391621,48.864223754830554,49.861452811051585,100000
2021-05-11,AAA,52.909539056900215,53.978418633807294,52.375099268446675,53.443978845353755,100000
2021-05-12,AAA,51.223166912172715,52.25797836494388,50.70576118578713,51.7405726385583,100000
2021-05-13,AAA,51.9867107037549,53.03694728362874,51.46159241381798,52.51182899369182,100000
2021-05-14,AAA,51.46833967669521,52.508104114608244,50.94845745773869,51.988221895651726,100000
2021-05-17,AAA,49.11726444321699,50.10953241176683,48.62113045894207,49.61339842749191,100000
2021-05-18,AAA,51.0582160273562,52.08969513901996,50.54247647152432,51.57395558318808,100000
2021-05-19,AAA,48.91438643532453,49.902555858260385,48.42030172385661,49.40847114679246,100000
2021-05-20,AAA,50.239875223958634,51.25482219818002,49.73240173684794,50.74734871106933,100000
2021-05-21,AAA,51.10293355726652,52.13531605337291,50.58674230921332,51.619124805319714,100000
2021-05-24,AAA,52.037961936512815,53.08923389482621,51.51232595735612,52.56359791566951,100000
2021-05-25,AAA,50.813969360982014,51.84051419655741,50.30069694319432,51.32724177876971,100000
2021-05-26,AAA,52.02344323903793,53.07442189033162,51.49795391339108,52.548932564684776,100000
2021-05-27,AAA,52.286302334976256,53.34259127103638,51.75815786694619,52.81444680300632,100000
2021-05-28,AAA,51.98472375327651,53.03492019273665,51.45962553354645,52.50982197300658,100000
2021-05-31,AAA,52.804314263173566,53.871068086672025,52.27093735142434,53.337691174922796,100000
2021-06-01,AAA,52.36720805774973,53.42513145285579,51.8382463601967,52.89616975530276,100000
2021-06-02,AAA,51.35784120540712,52.39537335097091,50.83907513262523,51.87660727818901,100000
2021-06-03,AAA,53.01336288859496,54.08433991664739,52.47787437456875,53.548851402621175,100000
2021-06-04,AAA,53.00588984781403,54.07671590534564,52.47047681904824,53.541302876579834,100000
2021-06-07,AAA,51.85470511624225,52.902274916570384,51.33092021607819,52.37849001640632,100000
2021-06-08,AAA,51.34918640580896,52.386543706936415,50.83050775524523,51.867865056372686,100000
2021-06-09,AAA,51.92566644970165,52.97466981232189,51.40116476839154,52.45016813101177,100000
2021-06-10,AAA,51.73517468460515,52.780329728738586,51.21259716253843,52.25775220667187,100000
2021-06-11,AAA,51.85699706945754,52.90461317187083,51.3331890182509,52.380805120664185,100000
2021-06-14,AAA,52.425220054364694,53.48431540899832,51.89567237704787,52.95476773168151,100000
2021-06-15,AAA,52.07295461229803,53.124933493354554,51.54696517176976,52.59894405282629,100000
2021-06-16,AAA,52.40743203001246,53.466168030618775,51.8780640297093,52.93680003031562,100000
2021-06-17,AAA,50.596496860077615,51.618648311796356,50.085421134218244,51.107572585936985,100000
2021-06-18,AAA,51.91499401227082,52.96378177009448,51.390600133358994,52.43938789118265,100000
2021-06-21,AAA,52.90879599987066,53.977660565524616,52.374363717043686,53.44322828269764,100000
2021-06-22,AAA,52.850942929954414,53.91863874672117,52.317095021571035,53.38479083833779,100000
2021-06-23,AAA,52.64587033997344,53.709423276134515,52.1140938718929,53.17764680805398,100000
2021-06-24,AAA,53.50386526159373,54.58475142849461,52.96342217814329,54.04430834504417,100000
2021-06-25,AAA,52.08799544958006,53.140278185935216,51.56185408140249,52.61413681775764,100000
2021-06-28,AAA,51.20567080450366,52.24012880055424,50.68844180647837,51.72289980252895,100000
2021-06-29,AAA,53.5554494253431,54.637377696562154,53.01448528973357,54.09641356095263,100000
2021-06-30,AAA,52.41297749586963,53.471825526089226,51.88355348075984,52.94240151097943,100000
2021-07-01,AAA,54.34408273876427,55.44194299611304,53.795152610089886,54.89301286743866,100000
2021-07-02,AAA,52.69834165086356,53.76295461350727,52.16603516954171,53.230648132185415,100000
2021-07-05,AAA,51.0958850661102,52.12812516845587,50.57976501493737,51.61200511728303,100000
2021-07-06,AAA,53.15029024528164,54.22403348256006,52.61341862664243,53.68716186392085,100000
2021-07-07,AAA,56.32478873589593,57.46266325581302,55.755851475937384,56.893725995854474,100000
2021-07-08,AAA,55.25965388556906,56.376010529721974,54.70147556349261,55.817832207645516,100000
2021-07-09,AAA,54.355196072147486,55.453280841281774,53.806153687580334,54.90423845671463,100000
2021-07-12,AAA,54.78330497713637,55.89003841101791,54.229938260195595,55.33667169407714,100000
2021-07-13,AAA,55.999629825670276,57.130935478714115,55.43397699914835,56.565282652192195,100000
2021-07-14,AAA,55.965382846663076,57.095996641545156,55.400075949222035,56.530689744104116,100000
2021-07-15,AAA,56.12427747520895,57.25810126258691,55.557365581519974,56.69118936889793,100000
2021-07-16,AAA,57.417293925838635,58.57723925767375,56.83732125992107,57.997266591756194,100000
2021-07-19,AAA,56.75005192579275,57.896517621263314,56.17681907805747,57.32328477352803,100000
2021-07-20,AAA,56.96744333263392,58.11830077369723,56.39201461210226,57.542872053165574,100000
2021-07-21,AAA,56.215137813083814,57.35079716284308,55.647308138204174,56.78296748796345,100000
2021-07-22,AAA,56.775527244499266,57.92250759287298,56.2020370703124,57.349017418686124,100000
2021-07-23,AAA,56.14169269067789,57.27586830059058,55.57460488572155,56.70878049563424,100000
2021-07-26,AAA,56.42493509449828,57.56483277317501,55.854986255159915,56.99488393383665,100000
2021-07-27,AAA,54.226242181017774,55.32172182103833,53.67850236100749,54.77398200102805,100000
2021-07-28,AAA,55.01145801931591,56.12280060556472,54.455786726191505,55.567129312440315,100000
2021-07-29,AAA,56.3542998001528,57.49277050318619,55.785064448636106,56.9235351516695,100000
2021-07-30,AAA,55.36535807904574,56.48385016145071,54.80611203784326,55.924604120248226,100000
2021-08-02,AAA,56.60173896776353,57.745208441859766,56.03000423071541,57.17347370481165,100000
2021-08-03,AAA,57.448553311658344,58.609130146237305,56.86826489436887,58.028841728947825,100000
2021-08-04,AAA,58.0137111076146,59.185705271404785,57.427714025719496,58.59970818950969,100000
2021-08-05,AAA,56.414408973623225,57.55409400339339,55.844566458738136,56.984251488508306,100000
2021-08-06,AAA,59.555286504751145,60.758423605857224,58.9537179541981,60.156855055304185,100000
2021-08-09,AAA,57.888682971748764,59.058151314612374,57.30394880031696,58.47341714318057,100000
2021-08-10,AAA,56.19262755197567,57.32783214898527,55.62502525347086,56.76022985048047,100000
2021-08-11,AAA,55.01606177125984,56.12749736259842,54.46034397559055,55.57177956692913,100000
2021-08-12,AAA,57.56117956570786,58.7240316781464,56.97975350948859,58.14260562192713,100000
2021-08-13,AAA,54.82605098420182,55.93364797378165,54.272252489411905,55.37984947899174,100000
2021-08-16,AAA,55.52465806414757,56.64636832806974,54.96380293218648,56.08551319610866,100000
2021-08-17,AAA,55.60573788905739,56.729086129240365,55.0440637689659,56.167412009148876,100000
2021-08-18,AAA,55.055631087999565,56.1678660594743,54.49951360226219,55.61174857373693,100000
2021-08-19,AAA,54.24069494288468,55.33646655789246,53.6928091353808,54.78858075038857,100000
2021-08-20,AAA,56.567548039807726,57.71032678808667,55.996158665668254,57.1389374139472,100000
2021-08-23,AAA,55.80470519189881,56.93207297355334,55.241021301071555,56.368389082726075,100000
2021-08-24,AAA,56.471179724816736,57.6120116384494,55.90076376800041,57.04159568163307,100000
2021-08-25,AAA,55.88998053914518,57.0190710550875,55.32543528117401,56.45452579711634,100000
2021-08-26,AAA,55.39267891146212,56.511722929875496,54.83315690225543,55.95220092066881,100000
2021-08-27,AAA,56.93724190082732,58.087489211955145,56.3621182452634,57.51236555639123,100000
2021-08-30,AAA,55.08330480479664,56.19609884125718,54.52690778656637,55.63970182302691,100000
2021-08-31,AAA,55.31573917540861,56.43322885571989,54.75699433525296,55.87448401556425,100000
2021-09-01,AAA,54.35656355541341,55.45467595047227,53.807507357883985,54.90561975294284,100000
2021-09-02,AAA,54.403335937536674,55.50239322920408,53.85380729170297,54.95286458337038,100000
2021-09-03,AAA,54.60331005255628,55.7064072253352,54.05176146616682,55.15485863894574,100000
2021-09-06,AAA,52.82822666292798,53.89546356520936,52.2946082117873,53.36184511406867,100000
2021-09-07,AAA,53.920066280279464,55.00936054856793,53.37541914613522,54.4647134144237,100000
2021-09-08,AAA,54.52627142862082,55.62781226556265,53.9755010101499,55.077041847091735,100000
2021-09-09,AAA,53.04893952231533,54.12063527024089,52.51309164835255,53.58478739627811,100000
2021-09-10,AAA,54.58438269616878,55.68709749811159,54.03302529519738,55.135740097140186,100000
2021-09-13,AAA,52.96876598863943,54.038842069218006,52.433727948350146,53.50380402892872,100000
2021-09-14,AAA,54.34413503436488,55.44199634819044,53.79520437745211,54.89306569127766,100000
2021-09-15,AAA,56.58226838367543,57.72534451263857,56.01073031919386,57.153806448157,100000
2021-09-16,AAA,57.176305139534506,58.33138201104025,56.59876670378163,57.75384357528738,100000
2021-09-17,AAA,56.30499510364246,57.4424697522009,55.73625777936324,56.87373242792168,100000
2021-09-20,AAA,57.66696597405976,58.83195518565693,57.08447136826118,58.249460579858344,100000
2021-09-21,AAA,55.67448053566387,56.79921751618233,55.112112045404636,56.2368490259231,100000
2021-09-22,AAA,59.952990864722615,61.16416239734327,59.34740509841228,60.55857663103294,100000
2021-09-23,AAA,58.24549232675099,59.42216893941263,57.65715402042017,58.83383063308181,100000
2021-09-24,AAA,59.000150250073325,60.19207247734753,58.404189136436216,59.59611136371043,100000
2021-09-27,AAA,57.115440551113565,58.26928783497445,56.53851690918312,57.69236419304401,100000
2021-09-28,AAA,58.04614903415299,59.21879850959043,57.45982429643427,58.63247377187171,100000
2021-09-29,AAA,56.53949231806469,57.681704284086194,55.96838633505393,57.11059830107544,100000
2021-09-30,AAA,58.65461759001183,59.839559359507014,58.06214670526423,59.24708847475942,100000
2021-10-01,AAA,57.954843422298964,59.12564833992117,57.36944096348787,58.54024588111007,100000
2021-10-04,AAA,55.10071358431685,56.21385931329294,54.544140719828796,55.657286448804896,100000
2021-10-05,AAA,56.62421451066942,57.768138036137486,56.052252747935384,57.19617627340345,100000
2021-10-06,AAA,56.81609065618273,57.96389046741874,56.242190750564724,57.38999056180074,100000
2021-10-07,AAA,53.37116210501455,54.44936740006534,52.832059457489144,53.910264752539945,100000
2021-10-08,AAA,53.982836495369725,55.073398848811536,53.43755531864882,54.52811767209063,100000
2021-10-11,AAA,55.22075741665999,56.336328273562216,54.66297198820888,55.778542845111104,100000
2021-10-12,AAA,56.53087437879618,57.67291224503449,55.95985544567703,57.10189331191533,100000
2021-10-13,AAA,55.14338845125694,56.25739629875709,54.58638452750687,55.70039237500701,100000
2021-10-14,AAA,56.748924832695174,57.89536775860821,56.175703369738656,57.32214629565169,100000
2021-10-15,AAA,56.350636719931515,57.489033421344274,55.781438369225135,56.919835070637895,100000
2021-10-18,AAA,57.22218429494228,58.378188018072436,56.64418243337721,57.80018615650736,100000
2021-10-19,AAA,58.21807202399031,59.39419469114163,57.63001069041465,58.80613335756597,100000
2021-10-20,AAA,58.63351868675255,59.81803421577786,58.0412609222399,59.225776451265205,100000
2021-10-21,AAA,59.15393228674174,60.34896122182743,58.55641781919889,59.751446754284586,100000
2021-10-22,AAA,56.85473449737253,58.003314992268955,56.28044424992433,57.429024744820744,100000
2021-10-25,AAA,57.67653169504387,58.8417141535296,57.093940465801,58.259122924286736,100000
2021-10-26,AAA,55.92636930096238,57.05619494340607,55.36145647974054,56.491282122184224,100000
2021-10-27,AAA,56.699930269812924,57.84538340657683,56.12720370143098,57.27265683819488,100000
2021-10-28,AAA,57.78427740308502,58.95163654254129,57.20059783335689,58.367956972813154,100000
2021-10-29,AAA,57.5367558244046,58.699114527927925,56.95557647264294,58.11793517616626,100000
2021-11-01,AAA,58.3300575116995,59.50844251193586,57.74086501158133,58.91925001181768,100000
2021-11-02,AAA,56.18622761829608,57.32130292371621,55.61868996558602,56.753765271006145,100000
2021-11-03,AAA,57.434094831448036,58.59437957551769,56.85395245941321,58.014237203482864,100000
2021-11-04,AAA,58.24903019690124,59.42577828168712,57.660656154508295,58.83740423929418,100000
2021-11-05,AAA,58.707224215122714,59.89322874472115,58.11422195032349,59.30022647992193,100000
2021-11-08,AAA,59.45384972592075,60.654937599171674,58.853305789295284,60.05439366254621,100000
2021-11-09,AAA,60.62356280536944,61.84828124588196,60.01120358511318,61.2359220256257,100000
2021-11-10,AAA,59.67699401587798,60.88258985458259,59.07419609652568,60.279791935230286,100000
2021-11-11,AAA,60.99103130829787,62.22317335493015,60.374960284981725,61.60710233161401,100000
2021-11-12,AAA,61.18930900580711,62.425456662490085,60.571235177465624,61.8073828341486,100000
2021-11-15,AAA,60.72065030002958,61.94733010407058,60.107310398009076,61.33399020205008,100000
2021-11-16,AAA,60.08976569757156,61.30370035812856,59.48279836729306,60.69673302785006,100000
2021-11-17,AAA,61.56167829823061,62.80534856688174,60.93984316390505,62.183513432556175,100000
2021-11-18,AAA,58.34983995968869,59.52862460533897,57.76044763686355,58.93923228251383,100000
2021-11-19,AAA,59.04473239011229,60.23755526668022,58.44832095182833,59.64114382839625,100000
2021-11-22,AAA,60.02709447445847,61.23976304970005,59.420760186837676,60.63342876207926,100000
2021-11-23,AAA,57.13565609356331,58.28991177222116,56.55852825423439,57.712783932892236,100000
2021-11-24,AAA,59.60196396983418,60.806044050032845,58.99992392973484,60.20400400993351,100000
2021-11-25,AAA,59.72897277123783,60.935618685808286,59.12564981395259,60.33229572852306,100000
2021-11-26,AAA,57.581763637465286,58.74503158973731,57.00012966132927,58.1633976136013,100000
2021-11-29,AAA,58.888680829499314,60.07835114928718,58.29384566960538,59.48351598939325,100000
2021-11-30,AAA,59.3059741468913,60.504074634707294,58.70692390298331,59.9050243907993,100000
2021-12-01,AAA,60.2783820164108,61.49612710765143,59.669509470790494,60.88725456203112,100000
2021-12-02,AAA,61.26931569332882,62.50707964672941,60.650433716628534,61.888197670029115,100000
2021-12-03,AAA,60.44309754315331,61.66417022079276,59.83256120433357,61.053633881973035,100000
2021-12-06,AAA,60.08774979347281,61.301643728694486,59.48080282586197,60.69469676108365,100000
2021-12-07,AAA,61.85921805656245,63.1088992294223,61.23437747013252,62.48405864299237,100000
2021-12-08,AAA,62.962351805175025,64.23431850830987,62.3263684536076,63.59833515674245,100000
2021-12-09,AAA,63.549334696877054,64.83315964024831,62.907422225191425,64.19124716856268,100000
2021-12-10,AAA,63.54910490999062,64.83292521120255,62.90719475938465,64.19101506059658,100000
2021-12-13,AAA,61.112422745053486,62.347017143943454,60.4951255456085,61.72971994449847,100000
2021-12-14,AAA,59.69479039769077,60.900745759260275,59.09181271690601,60.29776807847552,100000
2021-12-15,AAA,59.69467049110787,60.90062343032217,59.09169402150072,60.29764696071502,100000
2021-12-16,AAA,59.89463724158293,61.104629913130054,59.28964090580936,60.49963357735649,100000
2021-12-17,AAA,58.72337779918127,59.909708663811195,58.13021236686631,59.31654323149623,100000
2021-12-20,AAA,59.89715971355453,61.10720334413139,59.2921378982661,60.50218152884296,100000
2021-12-21,AAA,59.33529384873047,60.533986653755335,58.73594744621804,59.934640251242904,100000
2021-12-22,AAA,60.03024228888748,61.24297445633975,59.42387620516134,60.636608372613615,100000
2021-12-23,AAA,60.17701826729349,61.3927156060267,59.569169597926894,60.784866936660094,100000
2021-12-24,AAA,59.19879150871055,60.39472669070471,58.60082391771348,59.79675909970763,100000
2021-12-27,AAA,63.66021349930663,64.94627841848454,63.01718103971768,64.30324595889559,100000
2021-12-28,AAA,60.40590944889312,61.62623085190106,59.79574874738915,61.01607015039709,100000
2021-12-29,AAA,62.480874861730264,63.74311475792684,61.84975491363198,63.11199480982855,100000
2021-12-30,AAA,61.88419041345417,63.13437607837243,61.25909758099503,62.5092832459133,100000
2021-01-01,BBB,47.45785162664243,48.41659610394834,46.97847938798948,47.93722386529539,100000
2021-01-04,BBB,44.47196376279189,45.37038727315132,44.02275200761217,44.921175517971605,100000
2021-01-05,BBB,45.84196533379131,46.76806564356487,45.37891517890453,46.30501548867809,100000
2021-01-06,BBB,46.6268761531313,47.56883324713396,46.155897606129976,47.09785470013263,100000
2021-01-07,BBB,46.54643782984224,47.486769907212796,46.07627179115697,47.01660386852752,100000
2021-01-08,BBB,48.091492892371875,49.06303820332889,47.60572023689337,48.57726554785038,100000
2021-01-11,BBB,46.68340675083585,47.626505877115356,46.21185718769609,47.1549563139756,100000
2021-01-12,BBB,47.77794964064912,48.74316074450062,47.29534408872337,48.26055519257487,100000
2021-01-13,BBB,47.75799856961459,48.722806621526,47.27559454365889,48.240402595570295,100000
2021-01-14,BBB,48.04460452024243,49.015202591358445,47.55930548468443,48.52990355580044,100000
2021-01-15,BBB,47.80517417725833,48.77093527174839,47.32229363001329,48.28805472450336,100000
2021-01-18,BBB,47.255629563580676,48.21028874668331,46.77829997202935,47.732959155131994,100000
2021-01-19,BBB,47.1365261675735,48.088779221463874,46.66039964062831,47.61265269451869,100000
2021-01-20,BBB,46.0361924722375,46.96621656258573,45.57118042706338,46.501204517411615,100000
2021-01-21,BBB,48.3965490143175,49.37425707521281,47.90769498386985,48.885403044765155,100000
2021-01-22,BBB,46.53459445440206,47.47468727166271,46.06454804577174,47.004640863032385,100000
2021-01-25,BBB,46.96751121931433,47.916349829805526,46.49309191406873,47.44193052455993,100000
2021-01-26,BBB,47.95775997336504,48.92660360919061,47.47333815545227,48.442181791277825,100000
2021-01-27,BBB,45.37609213872952,46.29278086880487,44.91774777369185,45.83443650376719,100000
2021-01-28,BBB,45.394729796595435,46.3117950450115,44.936197172387395,45.85326242080347,100000
2021-01-29,BBB,46.579869580995855,47.520877047278596,46.10936584785448,47.050373314137225,100000
2021-02-01,BBB,45.512924421799674,46.432377440421895,45.05319791248857,45.972650931110785,100000
2021-02-02,BBB,44.98224774011304,45.89098001769108,44.52788160132402,45.43661387890206,100000
2021-02-03,BBB,45.67187691761075,46.59454109776451,45.21054482753388,46.13320900768763,100000
2021-02-04,BBB,46.10376909603763,47.035158370705055,45.63807445870392,46.56946373337134,100000
2021-02-05,BBB,46.39529506217482,47.33257375029957,45.92665571811245,46.86393440623719,100000
2021-02-08,BBB,44.757795091447925,45.66199297208323,44.30569615113026,45.20989403176558,100000
2021-02-09,BBB,47.8505460180477,48.817223715382006,47.367207169380556,48.333884866714854,100000
2021-02-10,BBB,48.02182933489831,48.99196730125988,47.53676035171751,48.506898318079095,100000
2021-02-11,BBB,46.99571833695876,47.94512678821046,46.52101411133292,47.47042256258461,100000
2021-02-12,BBB,46.954095686746626,47.902663276377865,46.479811891931,47.428379481562246,100000
2021-02-15,BBB,45.97983965457092,46.9087253041582,45.515396829777266,46.44428247936456,100000
2021-02-16,BBB,47.550262329235366,48.51087368942194,47.06995664914208,48.030568009328654,100000
2021-02-17,BBB,45.531062292057314,46.4508817323009,45.07115257193552,45.99097201217911,100000
2021-02-18,BBB,47.08622018656377,48.03745695800951,46.610601800840904,47.56183857228664,100000
2021-02-19,BBB,46.120829515168346,47.052563444767706,45.654962550368666,46.586696479968026,100000
2021-02-22,BBB,45.72881296521146,46.65262736854906,45.26690576354265,46.19072016688026,100000
2021-02-23,BBB,46.613551373412285,47.55523927994587,46.1427074201455,47.08439532667908,100000
2021-02-24,BBB,46.957777170860886,47.90641913390858,46.48345618933703,47.43209815238473,100000
2021-02-25,BBB,46.24571234557208,47.17996916063414,45.778583938041045,46.71284075310311,100000
2021-02-26,BBB,45.283695046196215,46.198517168341596,44.826283985123524,45.741106107268905,100000
2021-03-01,BBB,46.76104660207368,47.705714210196376,46.28871279801233,47.233380406135026,100000
2021-03-02,BBB,46.14933706877918,47.08164690855249,45.68318214889252,46.61549198866584,100000
